latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T18:30,661.2,137.4,293.0,29.2,17.1,80.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-04-15T00:00,323.2,60.3,19.1,14.2,85.0,555.0
2026-04-15T01:00,207.7,46.6,17.2,13.8,87.0,584.0
2026-04-15T02:00,129.5,36.9,16.5,14.3,89.0,616.0
2026-04-15T03:00,101.3,32.4,17.4,16.0,87.0,639.0
2026-04-15T04:00,94.1,31.2,19.6,18.6,84.0,665.0
2026-04-15T05:00,113.9,35.5,19.3,17.1,82.0,704.0
2026-04-15T06:00,122.5,42.0,23.4,20.5,88.0,794.0
2026-04-15T07:00,116.9,48.4,28.7,25.2,97.0,898.0
2026-04-15T08:00,114.3,43.2,30.0,27.7,111.0,912.0
2026-04-15T09:00,110.6,31.8,23.6,26.5,135.0,753.0
2026-04-15T10:00,143.0,26.0,13.2,23.2,163.0,505.0
2026-04-15T11:00,197.4,29.7,5.3,19.6,181.0,312.0
2026-04-15T12:00,276.6,34.3,2.6,15.9,182.0,235.0
2026-04-15T13:00,364.1,40.3,2.4,12.0,173.0,212.0
2026-04-15T14:00,438.7,46.1,3.1,9.2,163.0,208.0
2026-04-15T15:00,502.9,51.2,3.3,7.9,158.0,203.0
2026-04-15T16:00,556.9,56.3,4.4,7.6,152.0,216.0
2026-04-15T17:00,491.7,51.1,8.7,8.8,156.0,265.0
2026-04-15T18:00,521.5,61.7,20.5,12.4,131.0,373.0
2026-04-15T19:00,523.4,74.7,36.8,17.4,95.0,517.0
2026-04-15T20:00,568.1,88.2,49.8,21.6,67.0,646.0
2026-04-15T21:00,618.4,99.9,56.3,24.3,53.0,739.0
2026-04-15T22:00,642.6,107.1,59.5,26.2,45.0,818.0
2026-04-15T23:00,633.3,109.4,60.6,27.1,39.0,896.0
2026-04-16T00:00,603.5,108.3,59.2,26.4,34.0,993.0
2026-04-16T01:00,575.6,108.3,55.8,24.8,30.0,1090.0
2026-04-16T02:00,551.3,109.0,53.0,23.5,27.0,1139.0
2026-04-16T03:00,523.4,108.5,51.7,22.8,19.0,1092.0
2026-04-16T04:00,499.2,107.8,51.0,22.6,12.0,997.0
2026-04-16T05:00,442.4,93.6,38.8,22.4,39.0,959.0
2026-04-16T06:00,427.5,99.7,41.8,24.9,58.0,1075.0
2026-04-16T07:00,314.8,103.6,45.4,28.2,85.0,1247.0
2026-04-16T08:00,214.2,80.1,44.5,30.5,113.0,1283.0
2026-04-16T09:00,120.6,44.9,34.8,31.3,143.0,1043.0
2026-04-16T10:00,67.3,23.4,20.7,31.0,173.0,667.0
2026-04-16T11:00,57.4,18.3,9.7,29.1,192.0,377.0
2026-04-16T12:00,70.3,18.9,5.0,24.1,193.0,271.0
2026-04-16T13:00,107.8,22.8,3.4,17.5,183.0,252.0
2026-04-16T14:00,145.3,23.6,3.4,12.5,172.0,252.0
2026-04-16T15:00,184.9,26.5,3.5,10.4,163.0,232.0
2026-04-16T16:00,214.2,29.5,5.1,10.0,153.0,231.0
2026-04-16T17:00,153.2,27.6,10.5,13.7,159.0,299.0
2026-04-16T18:00,186.7,36.8,20.9,16.9,136.0,500.0
2026-04-16T19:00,195.6,49.1,35.0,21.3,105.0,770.0
2026-04-16T20:00,244.0,57.7,43.8,24.0,82.0,962.0
2026-04-16T21:00,275.7,58.6,41.6,23.4,77.0,1001.0
2026-04-16T22:00,258.9,54.6,34.0,21.2,80.0,962.0
2026-04-16T23:00,190.0,47.1,29.0,19.8,80.0,930.0
2026-04-17T00:00,150.4,43.4,30.3,20.0,72.0,936.0
2026-04-17T01:00,136.0,45.2,34.2,20.8,61.0,949.0
2026-04-17T02:00,134.6,49.2,37.9,22.3,52.0,960.0
2026-04-17T03:00,145.8,53.4,40.0,24.5,45.0,955.0
2026-04-17T04:00,149.0,54.9,41.9,27.3,40.0,947.0
2026-04-17T05:00,289.6,85.0,42.2,24.8,34.0,969.0
2026-04-17T06:00,260.8,86.1,44.9,26.9,50.0,1078.0
2026-04-17T07:00,249.6,82.7,48.1,29.8,73.0,1217.0
2026-04-17T08:00,240.3,80.6,47.2,31.9,100.0,1247.0
2026-04-17T09:00,253.3,75.0,38.5,32.6,134.0,1066.0
2026-04-17T10:00,265.4,67.3,25.8,32.4,171.0,777.0
2026-04-17T11:00,235.2,55.6,15.5,31.5,201.0,547.0
2026-04-17T12:00,212.8,49.1,10.0,29.3,219.0,449.0
2026-04-17T13:00,201.2,45.2,6.9,26.2,230.0,410.0
2026-04-17T14:00,202.1,43.2,5.7,23.9,232.0,385.0
2026-04-17T15:00,205.4,42.1,6.8,22.8,223.0,345.0
2026-04-17T16:00,190.5,40.5,9.9,22.5,207.0,319.0
2026-04-17T17:00,400.5,56.1,9.9,15.8,161.0,340.0
2026-04-17T18:00,243.1,44.6,15.7,17.2,141.0,436.0
2026-04-17T19:00,167.6,43.7,23.6,19.1,112.0,579.0
2026-04-17T20:00,190.0,50.2,29.5,20.6,90.0,727.0
2026-04-17T21:00,264.5,60.8,31.6,21.2,79.0,884.0
2026-04-17T22:00,332.5,70.8,31.7,21.4,74.0,1045.0
2026-04-17T23:00,368.8,77.3,30.5,21.2,71.0,1150.0
2026-04-18T00:00,361.4,77.8,27.6,20.6,70.0,1155.0
2026-04-18T01:00,340.9,75.9,23.5,19.6,71.0,1104.0
2026-04-18T02:00,320.4,74.0,20.7,18.9,71.0,1069.0
2026-04-18T03:00,290.6,71.9,20.0,18.3,65.0,1091.0
2026-04-18T04:00,252.4,69.2,20.5,17.8,57.0,1129.0
2026-04-18T05:00,443.3,99.4,21.7,19.4,58.0,1128.0
2026-04-18T06:00,455.4,107.3,25.2,21.7,67.0,1063.0
2026-04-18T07:00,376.3,109.2,29.6,24.9,80.0,959.0
2026-04-18T08:00,462.9,109.7,30.8,27.8,100.0,838.0
2026-04-18T09:00,461.0,101.0,25.6,30.7,133.0,687.0
2026-04-18T10:00,415.4,87.8,17.0,33.1,172.0,519.0
2026-04-18T11:00,370.7,78.0,10.1,33.0,198.0,388.0
2026-04-18T12:00,353.0,68.0,6.5,28.0,201.0,321.0
2026-04-18T13:00,348.3,61.2,4.5,20.4,191.0,292.0
2026-04-18T14:00,331.6,54.9,3.9,14.4,178.0,277.0
2026-04-18T15:00,325.0,51.0,4.2,11.5,167.0,248.0
2026-04-18T16:00,323.2,48.3,5.9,10.3,153.0,234.0
2026-04-18T17:00,322.2,49.7,10.5,12.0,149.0,299.0
2026-04-18T18:00,309.2,55.5,21.7,14.9,127.0,518.0
2026-04-18T19:00,309.2,67.1,37.0,18.8,96.0,816.0
2026-04-18T20:00,319.4,75.2,47.9,21.6,71.0,1028.0
2026-04-18T21:00,322.2,80.1,51.0,22.4,59.0,1079.0
2026-04-18T22:00,319.4,81.7,49.7,22.0,53.0,1044.0
2026-04-18T23:00,311.1,78.5,45.8,20.9,52.0,989.0
2026-04-19T00:00,299.0,71.2,38.2,18.6,58.0,927.0
2026-04-19T01:00,276.6,63.6,28.1,15.5,69.0,845.0
2026-04-19T02:00,246.8,57.4,20.7,13.3,76.0,768.0
2026-04-19T03:00,234.2,54.4,18.1,12.5,75.0,678.0
2026-04-19T04:00,240.3,54.4,18.3,12.6,70.0,595.0
2026-04-19T05:00,314.8,68.2,26.8,14.6,59.0,599.0
2026-04-19T06:00,305.5,68.9,30.5,15.8,62.0,803.0
2026-04-19T07:00,285.9,73.1,35.2,17.5,68.0,1094.0
2026-04-19T08:00,281.3,76.6,35.8,19.3,83.0,1222.0
2026-04-19T09:00,306.4,78.2,28.3,21.5,117.0,1022.0
2026-04-19T10:00,301.7,71.9,16.6,23.8,161.0,658.0
2026-04-19T11:00,287.8,58.7,7.7,24.2,190.0,373.0
2026-04-19T12:00,271.9,48.5,4.3,21.3,192.0,267.0
2026-04-19T13:00,247.7,41.8,3.7,16.6,179.0,239.0
2026-04-19T14:00,269.2,40.0,4.3,12.9,166.0,231.0
2026-04-19T15:00,267.3,38.3,4.6,10.9,161.0,222.0
2026-04-19T16:00,263.6,38.1,6.2,10.0,157.0,234.0
2026-04-19T17:00,396.7,47.5,9.7,8.3,144.0,270.0
2026-04-19T18:00,379.0,52.0,19.3,11.3,122.0,356.0
2026-04-19T19:00,357.6,58.8,32.2,15.4,93.0,468.0
2026-04-19T20:00,366.9,65.7,39.4,18.0,73.0,534.0
2026-04-19T21:00,489.9,81.0,35.4,17.5,73.0,512.0
2026-04-19T22:00,722.7,107.3,25.8,15.6,83.0,445.0
2026-04-19T23:00,778.6,118.3,17.8,13.8,91.0,391.0
2026-04-20T00:00,614.7,102.4,14.1,12.8,94.0,372.0
2026-04-20T01:00,463.8,83.6,12.1,11.9,95.0,367.0
2026-04-20T02:00,358.6,68.9,11.5,11.8,93.0,367.0
2026-04-20T03:00,282.2,58.6,12.6,12.5,85.0,362.0
2026-04-20T04:00,244.0,54.6,15.1,13.9,74.0,362.0
2026-04-20T05:00,832.6,152.3,13.1,14.3,73.0,392.0
2026-04-20T06:00,774.9,152.3,16.2,15.8,72.0,494.0
2026-04-20T07:00,655.7,147.6,20.2,17.9,72.0,625.0
2026-04-20T08:00,631.4,139.2,21.6,19.7,81.0,681.0
2026-04-20T09:00,510.4,116.9,17.7,21.6,108.0,590.0
2026-04-20T10:00,338.1,80.1,11.1,23.3,144.0,423.0
2026-04-20T11:00,247.7,50.9,5.9,22.9,167.0,291.0
2026-04-20T12:00,255.2,41.7,3.7,18.7,167.0,237.0
2026-04-20T13:00,311.1,42.7,3.0,12.4,154.0,218.0
2026-04-20T14:00,393.0,47.1,3.2,7.7,142.0,213.0
2026-04-20T15:00,493.6,53.3,4.0,6.1,137.0,212.0
2026-04-20T16:00,558.8,59.5,5.7,6.1,132.0,226.0
2026-04-20T17:00,711.5,78.2,9.1,7.6,136.0,262.0
2026-04-20T18:00,810.3,93.8,13.2,9.6,125.0,342.0
2026-04-20T19:00,853.1,107.8,18.7,12.4,109.0,445.0
2026-04-20T20:00,897.8,118.5,22.5,14.4,97.0,515.0
2026-04-20T21:00,897.8,124.3,22.9,15.0,93.0,525.0
2026-04-20T22:00,864.3,126.2,21.6,14.8,93.0,501.0
2026-04-20T23:00,802.8,123.4,19.7,14.3,93.0,466.0
2026-04-21T00:00,722.7,116.9,17.3,13.6,93.0,416.0
2026-04-21T01:00,642.6,110.4,14.5,12.6,93.0,354.0
2026-04-21T02:00,583.0,105.0,12.6,12.0,92.0,316.0
2026-04-21T03:00,542.0,100.8,12.1,11.9,88.0,309.0
2026-04-21T04:00,512.2,97.8,12.5,12.1,84.0,326.0
2026-04-21T05:00,434.9,87.1,14.6,13.2,79.0,373.0
2026-04-21T06:00,386.5,86.4,18.9,15.7,81.0,492.0
2026-04-21T07:00,319.4,86.4,24.5,19.1,86.0,642.0
2026-04-21T08:00,313.9,83.1,26.4,20.9,96.0,708.0
2026-04-21T09:00,326.9,75.0,20.7,19.8,118.0,608.0
2026-04-21T10:00,335.3,63.6,11.3,17.2,145.0,423.0
2026-04-21T11:00,339.9,52.3,4.2,14.6,165.0,281.0
2026-04-21T12:00,388.4,50.8,2.0,12.5,170.0,235.0
2026-04-21T13:00,470.3,56.2,2.2,10.5,166.0,233.0
2026-04-21T14:00,545.8,61.9,3.1,9.1,161.0,242.0
2026-04-21T15:00,610.9,67.3,3.8,8.6,158.0,255.0
2026-04-21T16:00,644.5,71.7,5.2,8.7,153.0,280.0
2026-04-21T17:00,704.1,78.5,8.2,9.0,154.0,307.0
2026-04-21T18:00,719.0,86.1,14.6,11.2,136.0,333.0
2026-04-21T19:00,711.5,95.9,23.4,14.3,110.0,360.0
2026-04-21T20:00,739.5,105.7,29.9,16.6,89.0,392.0
2026-04-21T21:00,771.1,114.8,31.9,17.3,78.0,431.0
2026-04-21T22:00,787.9,122.0,31.6,17.1,72.0,474.0
2026-04-21T23:00,778.6,125.3,30.6,16.8,67.0,513.0
2026-04-22T00:00,741.3,124.8,29.1,16.3,63.0,547.0
2026-04-22T01:00,679.9,121.5,27.0,15.7,60.0,577.0
2026-04-22T02:00,603.5,116.4,25.2,15.2,58.0,594.0
2026-04-22T03:00,512.2,107.8,24.0,15.0,55.0,576.0
2026-04-22T04:00,426.5,98.7,23.3,15.0,53.0,546.0
2026-04-22T05:00,463.8,98.5,17.2,14.0,73.0,556.0
2026-04-22T06:00,419.1,98.5,20.7,15.7,77.0,675.0
2026-04-22T07:00,380.0,98.3,25.3,17.9,84.0,836.0
2026-04-22T08:00,364.1,93.4,26.4,19.2,97.0,890.0
2026-04-22T09:00,316.6,76.4,20.8,18.7,123.0,732.0
2026-04-22T10:00,262.6,54.8,11.7,17.2,156.0,468.0
2026-04-22T11:00,260.8,43.9,4.9,15.4,178.0,270.0
2026-04-22T12:00,311.1,44.0,2.6,13.1,181.0,215.0
2026-04-22T13:00,387.4,48.1,2.5,10.5,174.0,227.0
2026-04-22T14:00,454.5,52.5,3.3,8.8,165.0,246.0
2026-04-22T15:00,510.4,56.6,3.7,8.2,160.0,251.0
2026-04-22T16:00,521.5,59.1,5.0,8.5,154.0,263.0
2026-04-22T17:00,592.3,68.7,9.7,10.2,151.0,291.0
2026-04-22T18:00,597.9,76.6,19.2,13.3,129.0,350.0
2026-04-22T19:00,592.3,86.4,32.2,17.5,99.0,426.0
2026-04-22T20:00,610.9,95.5,40.8,20.6,76.0,481.0
2026-04-22T21:00,635.2,102.7,41.0,21.4,69.0,499.0
2026-04-22T22:00,644.5,106.4,36.7,21.1,71.0,496.0
2026-04-22T23:00,648.2,105.7,32.5,20.3,72.0,492.0
2026-04-23T00:00,590.5,99.9,29.5,19.2,71.0,496.0
2026-04-23T01:00,467.5,91.0,26.5,17.6,71.0,499.0
2026-04-23T02:00,453.6,89.9,23.9,16.1,69.0,487.0
2026-04-23T03:00,475.9,91.7,21.9,14.8,64.0,441.0
2026-04-23T04:00,440.5,85.2,20.3,13.7,57.0,382.0
2026-04-23T05:00,375.3,70.1,17.4,11.4,58.0,356.0
2026-04-23T06:00,364.1,65.7,18.7,12.0,64.0,407.0
2026-04-23T07:00,341.8,63.6,20.4,12.9,74.0,492.0
2026-04-23T08:00,348.3,61.0,20.2,13.6,88.0,530.0
2026-04-23T09:00,376.3,60.8,16.4,14.3,111.0,472.0
2026-04-23T10:00,358.6,55.2,10.6,14.9,139.0,367.0
2026-04-23T11:00,313.9,46.2,6.2,14.9,160.0,285.0
2026-04-23T12:00,272.9,39.2,4.1,13.7,167.0,251.0
2026-04-23T13:00,234.2,34.9,3.3,11.9,167.0,240.0
2026-04-23T14:00,215.1,33.4,3.7,10.7,164.0,240.0
2026-04-23T15:00,217.9,33.8,4.5,10.5,162.0,243.0
2026-04-23T16:00,224.0,34.6,6.4,11.0,158.0,257.0
2026-04-23T17:00,346.5,47.1,11.3,11.3,144.0,298.0
2026-04-23T18:00,366.9,55.3,24.3,14.8,120.0,388.0
2026-04-23T19:00,353.0,66.6,42.1,19.7,86.0,504.0
2026-04-23T20:00,339.9,73.1,54.9,23.2,60.0,592.0
2026-04-23T21:00,309.2,72.4,58.1,24.2,49.0,632.0
2026-04-23T22:00,275.7,69.2,56.1,23.8,45.0,643.0
2026-04-23T23:00,240.3,64.5,52.7,22.6,43.0,629.0
2026-04-24T00:00,213.7,59.8,47.9,20.4,42.0,571.0
2026-04-24T01:00,197.4,56.8,41.7,17.6,43.0,488.0
2026-04-24T02:00,200.7,56.8,37.0,15.4,42.0,435.0
2026-04-24T03:00,218.9,59.3,35.5,14.4,34.0,430.0
2026-04-24T04:00,232.4,62.2,35.7,14.1,25.0,455.0
2026-04-24T05:00,295.2,60.1,25.7,11.8,45.0,510.0
2026-04-24T06:00,254.3,59.1,28.0,13.4,55.0,634.0
2026-04-24T07:00,197.9,60.3,30.8,15.7,70.0,789.0
2026-04-24T08:00,198.4,63.1,30.6,18.5,93.0,858.0
2026-04-24T09:00,222.6,66.4,24.5,22.9,134.0,764.0
2026-04-24T10:00,228.2,63.1,15.3,27.9,184.0,584.0
2026-04-24T11:00,190.9,46.3,8.2,29.9,215.0,434.0
2026-04-24T12:00,173.2,38.8,5.0,26.3,212.0,355.0
2026-04-24T13:00,197.9,38.5,3.8,19.7,190.0,306.0
2026-04-24T14:00,237.5,42.0,4.0,14.7,170.0,277.0
2026-04-24T15:00,280.3,44.1,4.6,12.8,159.0,262.0
2026-04-24T16:00,319.4,46.8,6.6,12.3,150.0,267.0
2026-04-24T17:00,364.1,52.7,11.7,12.0,139.0,303.0
2026-04-24T18:00,427.5,62.9,20.0,14.1,118.0,385.0
2026-04-24T19:00,448.9,74.0,31.3,17.0,89.0,497.0
2026-04-24T20:00,468.5,81.5,38.9,19.0,66.0,600.0
2026-04-24T21:00,525.3,88.7,39.6,19.3,57.0,695.0
2026-04-24T22:00,575.6,96.4,36.6,18.7,54.0,781.0
2026-04-24T23:00,586.7,101.5,33.3,17.8,52.0,814.0
2026-04-25T00:00,579.3,104.3,30.7,16.7,49.0,755.0
2026-04-25T01:00,551.3,105.5,27.7,15.3,48.0,643.0
2026-04-25T02:00,605.4,110.8,24.5,14.4,48.0,558.0
2026-04-25T03:00,765.5,127.1,20.4,14.1,51.0,525.0
2026-04-25T04:00,802.8,135.5,16.0,14.2,55.0,518.0
2026-04-25T05:00,529.0,100.8,17.9,13.7,56.0,536.0
2026-04-25T06:00,540.2,105.2,20.2,15.2,60.0,609.0
2026-04-25T07:00,493.6,108.5,23.2,17.4,66.0,707.0
2026-04-25T08:00,497.3,110.8,23.6,19.2,79.0,733.0
2026-04-25T09:00,495.5,106.9,18.9,20.9,106.0,616.0
2026-04-25T10:00,436.8,88.9,11.6,22.2,140.0,426.0
2026-04-25T11:00,432.1,78.0,6.0,21.9,162.0,281.0
2026-04-25T12:00,440.5,71.2,3.7,18.5,162.0,230.0
2026-04-25T13:00,488.0,70.3,3.0,13.5,151.0,223.0
2026-04-25T14:00,530.9,70.3,3.3,9.8,139.0,224.0
2026-04-25T15:00,627.7,77.1,4.3,8.8,129.0,218.0
2026-04-25T16:00,841.9,100.8,6.2,9.2,119.0,219.0
2026-04-25T17:00,730.2,90.3,8.4,10.4,128.0,237.0
2026-04-25T18:00,976.0,122.0,10.3,11.7,119.0,281.0
2026-04-25T19:00,1195.8,168.1,13.0,13.4,106.0,341.0
2026-04-25T20:00,1180.9,183.9,15.2,14.7,95.0,395.0
2026-04-25T21:00,1039.4,175.6,16.4,15.0,88.0,443.0
2026-04-25T22:00,855.0,155.5,17.0,14.8,83.0,484.0
2026-04-25T23:00,713.4,134.1,17.2,14.4,79.0,500.0
2026-04-26T00:00,620.3,117.8,16.5,13.8,75.0,470.0
2026-04-26T01:00,566.2,108.0,15.4,13.1,71.0,415.0
2026-04-26T02:00,521.5,102.0,14.9,12.7,67.0,373.0
2026-04-26T03:00,486.2,98.3,15.6,12.6,59.0,350.0
2026-04-26T04:00,461.9,95.7,16.9,12.7,50.0,340.0
2026-04-26T05:00,689.2,133.6,15.6,14.3,54.0,367.0
2026-04-26T06:00,648.2,135.5,17.6,15.3,59.0,480.0
2026-04-26T07:00,571.8,134.6,20.1,16.8,68.0,630.0
2026-04-26T08:00,609.1,131.3,20.4,17.6,80.0,695.0
2026-04-26T09:00,489.9,105.7,16.1,17.6,101.0,589.0
2026-04-26T10:00,368.8,75.0,9.6,16.9,127.0,397.0
2026-04-26T11:00,434.9,70.8,4.6,15.7,144.0,252.0
2026-04-26T12:00,510.4,70.8,2.8,13.3,145.0,213.0
2026-04-26T13:00,594.2,75.2,2.6,10.2,138.0,221.0
2026-04-26T14:00,668.7,80.8,3.2,8.1,131.0,234.0
2026-04-26T15:00,724.6,85.4,4.3,7.8,127.0,234.0
2026-04-26T16:00,754.4,89.9,6.1,8.4,122.0,239.0
2026-04-26T17:00,774.9,91.7,9.8,9.8,126.0,254.0
2026-04-26T18:00,836.3,103.6,14.4,11.9,114.0,288.0
2026-04-26T19:00,868.0,115.9,20.7,14.8,98.0,331.0
2026-04-26T20:00,933.2,128.5,24.9,16.9,86.0,365.0
2026-04-26T21:00,976.0,139.2,25.0,17.4,84.0,380.0
2026-04-26T22:00,968.6,143.9,23.1,17.0,87.0,384.0
2026-04-26T23:00,882.9,137.4,21.2,16.5,88.0,384.0
2026-04-27T00:00,735.7,124.3,19.8,15.9,87.0,376.0
2026-04-27T01:00,624.0,114.6,18.4,15.1,84.0,363.0
2026-04-27T02:00,568.1,109.9,18.0,14.6,80.0,365.0
2026-04-27T03:00,538.3,108.3,19.0,14.4,71.0,387.0
2026-04-27T04:00,517.8,107.3,21.0,14.6,59.0,423.0
2026-04-27T05:00,545.8,110.8,22.2,16.0,57.0,478.0
2026-04-27T06:00,502.9,113.2,25.0,19.2,65.0,586.0
2026-04-27T07:00,439.6,113.2,28.4,23.5,77.0,712.0
2026-04-27T08:00,426.5,103.4,28.7,26.1,94.0,755.0
2026-04-27T09:00,288.7,72.4,22.6,25.6,122.0,639.0
2026-04-27T10:00,173.7,44.9,13.2,23.3,154.0,439.0
2026-04-27T11:00,157.9,34.9,6.1,20.5,176.0,287.0
2026-04-27T12:00,182.5,33.9,3.4,17.2,179.0,238.0
2026-04-27T13:00,245.9,37.5,3.0,13.4,172.0,236.0
2026-04-27T14:00,326.0,43.7,3.5,10.5,162.0,242.0
2026-04-27T15:00,425.6,51.0,4.5,8.8,151.0,246.0
2026-04-27T16:00,502.9,58.0,6.4,7.9,137.0,258.0
2026-04-27T17:00,851.2,91.5,8.0,8.8,157.0,268.0
2026-04-27T18:00,1054.3,120.6,11.5,10.9,141.0,270.0
2026-04-27T19:00,1255.4,158.3,16.3,13.8,119.0,269.0
2026-04-27T20:00,1374.6,188.1,20.0,15.8,100.0,275.0
2026-04-27T21:00,1307.6,194.2,21.3,16.2,87.0,295.0
2026-04-27T22:00,1158.6,186.7,21.4,15.8,77.0,322.0
2026-04-27T23:00,1005.8,174.2,21.3,15.2,69.0,342.0
2026-04-28T00:00,881.0,162.5,20.8,14.5,62.0,345.0
2026-04-28T01:00,791.6,153.2,20.0,13.6,56.0,341.0
2026-04-28T02:00,724.6,145.8,20.4,13.2,50.0,343.0
2026-04-28T03:00,665.0,140.2,23.0,13.5,40.0,346.0
2026-04-28T04:00,609.1,136.0,26.9,14.4,29.0,355.0
2026-04-28T05:00,901.5,160.7,16.4,14.2,58.0,402.0
2026-04-28T06:00,936.9,163.9,16.6,16.3,62.0,542.0
2026-04-28T07:00,1002.1,170.0,16.6,19.1,69.0,719.0
2026-04-28T08:00,1147.4,175.6,15.6,20.5,78.0,797.0
2026-04-28T09:00,1039.4,154.6,12.3,19.3,92.0,681.0
2026-04-28T10:00,797.2,118.7,8.0,16.7,108.0,464.0
2026-04-28T11:00,638.9,93.8,4.7,14.5,121.0,296.0
2026-04-28T12:00,497.3,73.6,3.5,13.3,129.0,229.0
2026-04-28T13:00,428.4,63.6,3.5,12.4,134.0,209.0
2026-04-28T14:00,431.2,62.2,4.0,11.7,135.0,223.0
2026-04-28T15:00,455.4,63.6,4.9,11.0,132.0,288.0
2026-04-28T16:00,480.6,64.7,6.3,10.5,124.0,387.0
2026-04-28T17:00,311.1,55.4,15.3,21.4,134.0,452.0
2026-04-28T18:00,296.2,59.3,20.1,24.4,121.0,441.0
2026-04-28T19:00,318.5,67.3,26.9,28.5,103.0,396.0
2026-04-28T20:00,295.2,69.2,32.2,31.0,87.0,378.0
2026-04-28T21:00,274.7,71.2,35.0,30.6,74.0,425.0
2026-04-28T22:00,249.6,75.0,36.4,28.7,63.0,499.0
2026-04-28T23:00,288.7,75.0,36.5,26.5,55.0,549.0
2026-04-29T00:00,288.7,71.5,34.8,24.2,50.0,544.0
2026-04-29T01:00,273.8,70.3,31.9,21.6,47.0,515.0
2026-04-29T02:00,260.8,70.8,29.3,19.6,46.0,505.0
2026-04-29T03:00,282.2,69.2,27.5,18.6,44.0,531.0
2026-04-29T04:00,275.7,65.2,26.1,18.2,44.0,575.0
2026-04-29T05:00,210.5,42.3,12.3,11.9,78.0,626.0
2026-04-29T06:00,149.9,39.5,13.9,13.7,78.0,706.0
2026-04-29T07:00,159.3,40.7,15.9,16.3,79.0,793.0
2026-04-29T08:00,181.1,42.4,16.5,18.6,86.0,806.0
2026-04-29T09:00,227.7,43.9,14.4,20.3,105.0,679.0
2026-04-29T10:00,247.7,44.4,10.9,21.7,132.0,478.0
2026-04-29T11:00,252.4,46.0,8.0,22.4,154.0,322.0
2026-04-29T12:00,259.8,49.1,6.3,21.9,170.0,258.0
2026-04-29T13:00,260.8,50.4,5.2,20.7,183.0,239.0
2026-04-29T14:00,250.5,49.4,5.0,19.4,189.0,238.0
2026-04-29T15:00,226.8,46.0,5.7,17.7,186.0,249.0
2026-04-29T16:00,207.2,43.2,7.2,16.0,176.0,278.0
2026-04-29T17:00,255.2,53.7,9.3,22.7,189.0,322.0
2026-04-29T18:00,214.2,54.6,15.8,23.1,164.0,395.0
2026-04-29T19:00,181.1,54.6,24.7,23.6,130.0,482.0
2026-04-29T20:00,210.0,57.4,30.3,23.2,103.0,532.0
2026-04-29T21:00,284.1,61.7,29.4,21.0,91.0,512.0
2026-04-29T22:00,274.7,59.1,25.3,17.8,86.0,456.0
2026-04-29T23:00,223.5,51.1,22.1,15.4,81.0,412.0
2026-04-30T00:00,179.3,45.2,21.4,14.2,73.0,401.0
2026-04-30T01:00,133.2,41.4,21.6,13.8,65.0,404.0
2026-04-30T02:00,101.7,40.3,22.3,13.8,58.0,409.0
2026-04-30T03:00,101.7,43.4,24.0,14.3,49.0,407.0
2026-04-30T04:00,129.5,48.1,26.2,15.3,40.0,407.0
2026-04-30T05:00,150.9,56.7,38.6,20.5,39.0,434.0
2026-04-30T06:00,142.5,54.9,36.9,23.2,53.0,526.0
2026-04-30T07:00,204.9,62.6,34.3,26.9,74.0,644.0
2026-04-30T08:00,360.4,74.5,29.9,28.6,97.0,692.0
2026-04-30T09:00,501.1,81.7,22.2,26.7,124.0,600.0
2026-04-30T10:00,560.7,84.3,12.8,23.0,154.0,439.0
2026-04-30T11:00,551.3,78.7,5.9,19.6,174.0,325.0
2026-04-30T12:00,512.2,71.0,3.4,17.1,179.0,309.0
2026-04-30T13:00,491.7,67.5,3.5,15.0,176.0,340.0
2026-04-30T14:00,438.7,61.0,4.8,13.9,170.0,384.0
2026-04-30T15:00,375.3,54.9,7.4,14.2,164.0,440.0
2026-04-30T16:00,364.1,55.6,11.2,15.5,155.0,509.0
2026-04-30T17:00,468.5,79.6,15.3,31.1,199.0,555.0
2026-04-30T18:00,423.8,80.3,20.2,31.0,176.0,559.0
2026-04-30T19:00,370.7,79.4,26.9,30.7,144.0,541.0
2026-04-30T20:00,306.4,73.3,30.3,29.8,120.0,526.0
2026-04-30T21:00,330.6,71.7,27.5,27.6,114.0,525.0
2026-04-30T22:00,356.7,72.2,21.6,24.8,116.0,526.0
2026-04-30T23:00,357.6,71.2,16.8,22.4,118.0,519.0
2026-05-01T00:00,380.0,73.3,14.8,21.1,115.0,494.0
2026-05-01T01:00,438.7,79.2,14.0,20.3,112.0,460.0
2026-05-01T02:00,476.8,83.8,13.3,19.6,108.0,438.0
2026-05-01T03:00,488.0,85.4,12.5,18.5,103.0,435.0
2026-05-01T04:00,472.2,83.8,11.9,17.5,99.0,444.0
2026-05-01T05:00,635.2,116.6,25.3,23.5,71.0,464.0
