latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.086115,72.85291,8.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (m/s),wind_direction_10m (°)
2026-04-15T00:00,27.5,79,0.00,1007.7,0,2.16,316
2026-04-15T01:00,27.2,80,0.00,1007.1,0,1.88,318
2026-04-15T02:00,26.3,84,0.00,1006.8,0,0.92,331
2026-04-15T03:00,25.9,87,0.00,1006.3,0,0.95,342
2026-04-15T04:00,25.8,88,0.00,1006.2,0,1.25,355
2026-04-15T05:00,25.2,91,0.00,1006.5,0,0.71,45
2026-04-15T06:00,25.2,90,0.00,1007.1,4,0.76,79
2026-04-15T07:00,26.6,81,0.00,1007.5,0,0.81,60
2026-04-15T08:00,28.8,71,0.00,1008.1,0,0.91,9
2026-04-15T09:00,30.9,62,0.00,1008.2,0,1.39,339
2026-04-15T10:00,32.9,52,0.00,1008.0,1,1.95,318
2026-04-15T11:00,33.5,52,0.00,1007.7,0,2.73,298
2026-04-15T12:00,33.9,50,0.00,1007.3,0,3.49,295
2026-04-15T13:00,34.0,43,0.00,1006.7,0,4.10,300
2026-04-15T14:00,33.6,42,0.00,1005.7,0,4.38,305
2026-04-15T15:00,32.9,46,0.00,1005.1,0,4.36,307
2026-04-15T16:00,32.0,49,0.00,1004.9,0,4.41,309
2026-04-15T17:00,30.7,57,0.00,1004.8,0,4.01,310
2026-04-15T18:00,29.1,71,0.00,1005.0,0,3.30,309
2026-04-15T19:00,27.8,86,0.00,1005.9,2,2.61,306
2026-04-15T20:00,27.5,87,0.00,1006.8,35,1.89,307
2026-04-15T21:00,27.3,86,0.00,1007.6,16,1.17,301
2026-04-15T22:00,26.9,87,0.00,1007.8,16,0.41,284
2026-04-15T23:00,26.8,88,0.00,1007.9,38,0.61,215
2026-04-16T00:00,26.5,89,0.00,1007.4,7,0.58,239
2026-04-16T01:00,26.3,90,0.00,1007.0,10,0.72,258
2026-04-16T02:00,26.0,92,0.00,1006.8,17,0.68,253
2026-04-16T03:00,25.6,94,0.00,1006.5,30,0.58,239
2026-04-16T04:00,25.6,93,0.00,1006.2,33,0.16,252
2026-04-16T05:00,25.2,95,0.00,1006.4,30,0.30,99
2026-04-16T06:00,25.2,95,0.00,1006.9,27,0.50,90
2026-04-16T07:00,26.1,90,0.00,1007.4,29,0.54,68
2026-04-16T08:00,27.7,78,0.00,1008.2,46,0.36,344
2026-04-16T09:00,29.2,69,0.00,1008.7,15,0.76,302
2026-04-16T10:00,30.9,59,0.00,1008.7,1,1.60,290
2026-04-16T11:00,31.5,57,0.00,1008.5,1,2.53,285
2026-04-16T12:00,32.1,53,0.00,1008.1,0,3.27,289
2026-04-16T13:00,32.5,46,0.00,1007.3,0,3.61,289
2026-04-16T14:00,32.5,46,0.00,1006.3,0,3.59,291
2026-04-16T15:00,31.8,53,0.00,1005.5,0,3.56,294
2026-04-16T16:00,31.1,56,0.00,1005.2,0,3.31,295
2026-04-16T17:00,30.2,63,0.00,1004.8,0,3.06,296
2026-04-16T18:00,28.7,71,0.00,1005.3,0,2.48,298
2026-04-16T19:00,27.7,79,0.00,1006.3,0,2.06,296
2026-04-16T20:00,27.4,81,0.00,1007.3,1,1.91,290
2026-04-16T21:00,27.0,84,0.00,1008.0,2,2.04,295
2026-04-16T22:00,26.6,86,0.00,1008.7,5,2.17,296
2026-04-16T23:00,26.5,87,0.00,1009.0,5,1.53,281
2026-04-17T00:00,26.1,89,0.00,1008.6,44,0.67,283
2026-04-17T01:00,25.9,89,0.00,1008.4,100,0.16,252
2026-04-17T02:00,25.6,90,0.00,1007.9,100,0.07,135
2026-04-17T03:00,25.2,91,0.00,1007.4,100,0.38,67
2026-04-17T04:00,25.1,91,0.00,1007.3,100,0.97,78
2026-04-17T05:00,24.8,94,0.00,1007.5,100,1.41,84
2026-04-17T06:00,24.8,91,0.00,1007.8,100,1.12,80
2026-04-17T07:00,25.9,76,0.00,1008.4,100,1.06,71
2026-04-17T08:00,27.9,65,0.00,1009.3,100,0.75,86
2026-04-17T09:00,30.2,57,0.00,1010.0,100,0.05,90
2026-04-17T10:00,31.8,52,0.00,1010.1,100,1.00,252
2026-04-17T11:00,32.4,53,0.00,1009.8,100,2.38,260
2026-04-17T12:00,32.6,57,0.00,1009.2,100,3.20,271
2026-04-17T13:00,32.2,58,0.00,1008.6,100,3.93,282
2026-04-17T14:00,31.7,61,0.00,1007.8,100,4.31,285
2026-04-17T15:00,31.3,62,0.00,1007.1,100,4.24,291
2026-04-17T16:00,31.1,62,0.00,1006.5,100,3.78,296
2026-04-17T17:00,30.4,67,0.00,1006.4,100,3.31,297
2026-04-17T18:00,29.6,73,0.00,1006.4,100,3.21,301
2026-04-17T19:00,28.8,78,0.00,1007.0,100,3.35,308
2026-04-17T20:00,28.6,80,0.00,1007.6,100,3.01,312
2026-04-17T21:00,28.2,85,0.00,1008.0,100,2.76,318
2026-04-17T22:00,28.0,85,0.00,1008.6,100,2.11,329
2026-04-17T23:00,27.8,87,0.00,1008.6,100,1.32,331
2026-04-18T00:00,27.5,87,0.00,1007.9,100,1.87,340
2026-04-18T01:00,27.2,88,0.00,1007.4,87,1.93,350
2026-04-18T02:00,26.8,90,0.00,1007.2,99,1.53,11
2026-04-18T03:00,26.3,92,0.00,1006.9,99,1.41,27
2026-04-18T04:00,25.9,93,0.00,1006.8,100,0.86,36
2026-04-18T05:00,25.7,94,0.00,1006.9,100,0.83,65
2026-04-18T06:00,25.8,91,0.00,1007.4,100,0.81,30
2026-04-18T07:00,27.0,80,0.00,1008.0,29,1.10,24
2026-04-18T08:00,29.4,66,0.00,1008.7,100,1.01,20
2026-04-18T09:00,31.9,53,0.00,1009.0,100,0.80,356
2026-04-18T10:00,34.3,41,0.00,1008.7,95,1.27,315
2026-04-18T11:00,33.1,55,0.00,1008.5,88,2.22,284
2026-04-18T12:00,33.4,61,0.00,1008.2,91,3.12,292
2026-04-18T13:00,33.9,54,0.00,1007.4,100,4.11,297
2026-04-18T14:00,32.9,54,0.00,1006.8,95,4.34,308
2026-04-18T15:00,33.2,56,0.00,1006.1,80,4.26,309
2026-04-18T16:00,32.1,63,0.00,1005.7,87,4.68,311
2026-04-18T17:00,31.6,61,0.00,1005.4,28,4.31,322
2026-04-18T18:00,30.7,64,0.00,1005.6,24,3.87,324
2026-04-18T19:00,30.0,66,0.00,1006.1,1,3.15,324
2026-04-18T20:00,30.2,58,0.00,1006.9,10,3.37,325
2026-04-18T21:00,29.8,60,0.00,1007.5,20,2.92,329
2026-04-18T22:00,28.9,73,0.00,1008.1,8,2.93,333
2026-04-18T23:00,28.4,76,0.00,1008.0,15,2.69,342
2026-04-19T00:00,28.3,70,0.00,1007.5,41,2.00,359
2026-04-19T01:00,28.3,60,0.00,1006.8,38,2.30,4
2026-04-19T02:00,28.1,55,0.00,1006.4,45,2.22,8
2026-04-19T03:00,27.9,53,0.00,1005.9,52,2.25,360
2026-04-19T04:00,27.5,54,0.00,1006.0,63,0.85,50
2026-04-19T05:00,27.5,60,0.00,1006.2,33,1.92,15
2026-04-19T06:00,27.2,60,0.00,1006.5,33,1.05,3
2026-04-19T07:00,28.4,57,0.00,1007.2,39,1.53,19
2026-04-19T08:00,30.2,53,0.00,1008.1,29,1.25,23
2026-04-19T09:00,32.1,47,0.00,1008.8,38,1.41,337
2026-04-19T10:00,34.0,41,0.00,1008.6,30,1.49,320
2026-04-19T11:00,34.2,46,0.00,1008.4,2,2.66,286
2026-04-19T12:00,34.3,50,0.00,1007.9,9,3.78,298
2026-04-19T13:00,34.2,46,0.00,1007.3,22,4.65,302
2026-04-19T14:00,33.7,47,0.00,1006.4,4,5.12,309
2026-04-19T15:00,33.6,46,0.00,1006.0,13,4.38,322
2026-04-19T16:00,33.3,46,0.00,1005.5,9,4.24,313
2026-04-19T17:00,32.2,47,0.00,1005.1,52,3.86,317
2026-04-19T18:00,30.9,53,0.00,1005.7,44,3.54,318
2026-04-19T19:00,30.3,57,0.00,1006.6,33,2.86,324
2026-04-19T20:00,29.9,59,0.00,1007.4,34,2.32,323
2026-04-19T21:00,29.3,66,0.00,1008.1,24,1.78,302
2026-04-19T22:00,28.7,70,0.00,1008.6,22,1.88,310
2026-04-19T23:00,28.3,72,0.00,1008.3,28,1.92,309
2026-04-20T00:00,28.0,73,0.00,1008.2,42,0.45,264
2026-04-20T01:00,28.2,71,0.00,1008.5,34,2.15,177
2026-04-20T02:00,28.0,71,0.00,1008.2,7,2.05,193
2026-04-20T03:00,27.7,70,0.00,1007.6,48,1.45,229
2026-04-20T04:00,27.0,74,0.00,1007.7,48,0.67,222
2026-04-20T05:00,26.9,79,0.00,1007.7,18,0.58,329
2026-04-20T06:00,26.8,79,0.00,1008.0,19,0.50,37
2026-04-20T07:00,28.0,74,0.00,1008.5,41,0.81,7
2026-04-20T08:00,29.4,68,0.00,1009.2,46,0.69,330
2026-04-20T09:00,31.2,60,0.00,1009.3,6,0.99,300
2026-04-20T10:00,33.3,50,0.00,1009.2,0,1.56,276
2026-04-20T11:00,34.2,50,0.00,1008.4,13,2.92,264
2026-04-20T12:00,34.0,46,0.00,1007.7,0,3.70,283
2026-04-20T13:00,35.1,38,0.00,1007.3,0,2.36,283
2026-04-20T14:00,34.4,45,0.00,1006.7,0,2.79,306
2026-04-20T15:00,34.0,46,0.00,1005.3,0,4.14,297
2026-04-20T16:00,32.7,51,0.00,1005.0,0,3.99,300
2026-04-20T17:00,30.9,62,0.00,1004.9,0,3.36,300
2026-04-20T18:00,29.6,70,0.00,1005.2,0,3.05,305
2026-04-20T19:00,28.9,74,0.00,1006.1,0,2.13,321
2026-04-20T20:00,28.7,72,0.00,1006.8,0,1.59,332
2026-04-20T21:00,28.5,71,0.00,1007.3,0,1.53,328
2026-04-20T22:00,28.2,75,0.00,1008.0,0,1.95,320
2026-04-20T23:00,28.1,78,0.00,1007.9,0,1.30,298
2026-04-21T00:00,27.7,81,0.00,1007.4,0,1.49,318
2026-04-21T01:00,27.4,83,0.00,1007.0,2,1.39,334
2026-04-21T02:00,27.1,84,0.00,1006.7,38,1.46,338
2026-04-21T03:00,27.1,84,0.00,1006.4,51,1.66,344
2026-04-21T04:00,26.6,86,0.00,1006.3,31,1.10,66
2026-04-21T05:00,26.4,87,0.00,1006.9,36,1.26,83
2026-04-21T06:00,26.5,86,0.00,1007.1,12,0.18,124
2026-04-21T07:00,27.8,75,0.00,1007.5,5,0.18,56
2026-04-21T08:00,29.9,59,0.00,1008.5,3,0.29,59
2026-04-21T09:00,32.1,48,0.00,1008.7,1,1.01,297
2026-04-21T10:00,33.4,48,0.00,1008.6,4,2.08,294
2026-04-21T11:00,33.9,49,0.00,1008.5,0,1.41,297
2026-04-21T12:00,35.4,46,0.00,1007.5,0,2.46,297
2026-04-21T13:00,35.3,50,0.00,1006.4,0,3.18,289
2026-04-21T14:00,34.6,50,0.00,1005.3,0,4.26,292
2026-04-21T15:00,33.8,50,0.00,1004.9,0,4.68,307
2026-04-21T16:00,33.3,50,0.00,1004.4,0,4.64,311
2026-04-21T17:00,32.4,47,0.00,1003.8,0,5.10,317
2026-04-21T18:00,31.1,56,0.00,1004.2,0,4.68,323
2026-04-21T19:00,30.4,58,0.00,1005.0,0,3.95,328
2026-04-21T20:00,30.1,60,0.00,1005.5,0,3.15,333
2026-04-21T21:00,30.0,57,0.00,1006.8,0,2.11,346
2026-04-21T22:00,29.4,62,0.00,1007.5,0,2.29,340
2026-04-21T23:00,28.9,67,0.00,1007.6,0,2.67,330
2026-04-22T00:00,28.6,67,0.00,1007.2,0,2.26,342
2026-04-22T01:00,28.1,68,0.00,1006.9,0,1.13,13
2026-04-22T02:00,27.8,66,0.00,1007.2,0,1.60,110
2026-04-22T03:00,27.0,68,0.00,1006.6,2,0.25,323
2026-04-22T04:00,26.7,71,0.00,1006.6,7,0.52,253
2026-04-22T05:00,27.3,68,0.00,1007.4,16,0.76,169
2026-04-22T06:00,27.4,69,0.00,1008.0,31,0.71,172
2026-04-22T07:00,28.6,67,0.00,1008.8,5,0.51,101
2026-04-22T08:00,30.3,62,0.00,1009.3,1,0.41,256
2026-04-22T09:00,32.0,53,0.00,1009.6,2,0.96,298
2026-04-22T10:00,33.7,48,0.00,1009.2,0,1.78,308
2026-04-22T11:00,33.8,51,0.00,1008.7,0,2.05,267
2026-04-22T12:00,33.9,56,0.00,1007.9,0,3.25,268
2026-04-22T13:00,33.5,55,0.00,1006.7,0,4.09,278
2026-04-22T14:00,33.3,54,0.00,1006.6,6,3.16,288
2026-04-22T15:00,32.9,55,0.00,1005.5,5,4.64,294
2026-04-22T16:00,32.3,55,0.00,1005.2,0,3.97,304
2026-04-22T17:00,31.5,57,0.00,1004.5,1,4.50,307
2026-04-22T18:00,30.3,63,0.00,1005.0,0,3.88,308
2026-04-22T19:00,29.7,66,0.00,1006.0,0,2.52,319
2026-04-22T20:00,29.3,69,0.00,1006.7,0,2.15,329
2026-04-22T21:00,29.1,69,0.00,1007.3,0,2.33,335
2026-04-22T22:00,28.7,69,0.00,1007.9,0,1.45,360
2026-04-22T23:00,28.6,68,0.00,1007.9,0,0.78,15
2026-04-23T00:00,28.1,68,0.00,1007.3,0,0.75,37
2026-04-23T01:00,27.7,67,0.00,1006.9,0,0.93,16
2026-04-23T02:00,27.4,64,0.00,1006.7,0,1.00,6
2026-04-23T03:00,26.8,64,0.00,1006.3,0,0.89,27
2026-04-23T04:00,26.8,61,0.00,1006.3,0,1.21,7
2026-04-23T05:00,26.4,66,0.00,1006.4,7,1.11,352
2026-04-23T06:00,27.2,61,0.00,1006.6,51,1.20,358
2026-04-23T07:00,28.4,57,0.00,1007.3,47,1.60,20
2026-04-23T08:00,30.5,48,0.00,1007.9,5,1.57,9
2026-04-23T09:00,33.1,36,0.00,1008.1,2,1.53,349
2026-04-23T10:00,35.2,32,0.00,1008.0,0,2.04,332
2026-04-23T11:00,36.1,35,0.00,1007.2,5,2.69,317
2026-04-23T12:00,36.0,45,0.00,1006.4,0,3.42,308
2026-04-23T13:00,35.4,51,0.00,1005.6,6,4.06,304
2026-04-23T14:00,34.8,50,0.00,1004.9,9,4.61,311
2026-04-23T15:00,34.1,49,0.00,1004.4,3,4.85,313
2026-04-23T16:00,34.1,48,0.00,1004.1,2,4.70,316
2026-04-23T17:00,33.4,48,0.00,1003.2,2,4.54,328
2026-04-23T18:00,32.9,43,0.00,1004.2,0,3.52,330
2026-04-23T19:00,32.2,45,0.00,1004.7,0,3.14,329
2026-04-23T20:00,32.0,44,0.00,1005.7,0,3.61,326
2026-04-23T21:00,30.6,54,0.00,1006.2,0,4.16,336
2026-04-23T22:00,30.2,54,0.00,1006.6,1,4.05,347
2026-04-23T23:00,30.0,55,0.00,1006.9,0,2.56,354
2026-04-24T00:00,29.7,55,0.00,1006.2,0,2.86,344
2026-04-24T01:00,29.4,56,0.00,1005.7,0,3.35,346
2026-04-24T02:00,29.1,58,0.00,1005.6,22,3.41,346
2026-04-24T03:00,28.5,65,0.00,1005.1,0,2.55,360
2026-04-24T04:00,27.9,68,0.00,1005.7,4,1.48,28
2026-04-24T05:00,27.7,67,0.00,1006.2,37,0.82,128
2026-04-24T06:00,28.2,62,0.00,1006.9,47,0.72,155
2026-04-24T07:00,29.1,58,0.00,1007.8,56,0.11,63
2026-04-24T08:00,30.6,52,0.00,1008.7,50,0.51,331
2026-04-24T09:00,32.6,48,0.00,1008.6,31,0.79,325
2026-04-24T10:00,34.6,44,0.00,1007.9,20,1.81,312
2026-04-24T11:00,35.0,50,0.00,1007.6,15,2.64,295
2026-04-24T12:00,34.6,53,0.00,1006.9,13,3.83,303
2026-04-24T13:00,36.0,46,0.00,1006.3,24,3.23,338
2026-04-24T14:00,36.1,48,0.00,1005.4,11,3.93,319
2026-04-24T15:00,37.3,37,0.00,1004.7,14,2.41,313
2026-04-24T16:00,35.1,52,0.00,1004.3,2,3.61,315
2026-04-24T17:00,33.6,48,0.00,1003.7,6,3.81,322
2026-04-24T18:00,31.9,57,0.00,1004.1,6,4.13,328
2026-04-24T19:00,30.9,62,0.00,1004.7,7,4.23,331
2026-04-24T20:00,30.8,57,0.00,1005.5,1,3.49,326
2026-04-24T21:00,30.0,65,0.00,1006.5,1,2.90,328
2026-04-24T22:00,29.4,67,0.00,1006.9,3,2.96,338
2026-04-24T23:00,28.9,71,0.00,1006.9,13,3.48,342
2026-04-25T00:00,29.0,63,0.00,1006.9,24,2.70,1
2026-04-25T01:00,29.0,57,0.00,1006.5,38,3.56,340
2026-04-25T02:00,28.9,59,0.00,1006.2,13,3.83,340
2026-04-25T03:00,28.5,58,0.00,1005.9,5,2.65,3
2026-04-25T04:00,27.9,57,0.00,1006.4,1,2.24,24
2026-04-25T05:00,28.0,56,0.00,1006.2,3,1.90,14
2026-04-25T06:00,28.0,55,0.00,1006.9,1,1.66,16
2026-04-25T07:00,29.0,52,0.00,1007.2,4,1.70,28
2026-04-25T08:00,31.7,42,0.00,1008.0,8,1.81,14
2026-04-25T09:00,34.7,32,0.00,1008.4,0,1.96,4
2026-04-25T10:00,37.3,27,0.00,1008.3,0,1.73,350
2026-04-25T11:00,37.0,34,0.00,1008.1,0,2.36,291
2026-04-25T12:00,36.5,46,0.00,1007.4,2,3.42,297
2026-04-25T13:00,35.8,48,0.00,1006.5,9,3.84,309
2026-04-25T14:00,36.4,40,0.00,1005.6,6,4.31,322
2026-04-25T15:00,36.8,42,0.00,1004.7,4,4.17,316
2026-04-25T16:00,35.6,39,0.00,1004.6,5,4.39,311
2026-04-25T17:00,33.8,46,0.00,1004.5,55,4.17,316
2026-04-25T18:00,32.0,53,0.00,1004.9,37,3.90,324
2026-04-25T19:00,30.9,61,0.00,1005.6,33,4.18,332
2026-04-25T20:00,30.8,60,0.00,1006.4,91,3.88,330
2026-04-25T21:00,30.2,64,0.00,1007.1,100,3.16,329
2026-04-25T22:00,30.1,60,0.00,1007.9,98,1.38,46
2026-04-25T23:00,30.4,51,0.00,1007.6,21,2.21,354
2026-04-26T00:00,29.9,49,0.00,1006.9,7,0.95,3
2026-04-26T01:00,29.1,50,0.00,1006.3,35,0.93,324
2026-04-26T02:00,29.1,52,0.00,1005.9,0,1.79,337
2026-04-26T03:00,28.2,59,0.00,1005.8,0,1.01,327
2026-04-26T04:00,27.8,64,0.00,1005.8,3,0.68,287
2026-04-26T05:00,28.1,61,0.00,1006.1,5,0.51,281
2026-04-26T06:00,28.4,64,0.00,1006.5,9,0.34,243
2026-04-26T07:00,29.7,62,0.00,1007.3,19,0.32,162
2026-04-26T08:00,31.3,59,0.00,1007.9,13,0.28,225
2026-04-26T09:00,33.2,53,0.00,1008.2,7,0.68,253
2026-04-26T10:00,34.6,50,0.00,1008.0,0,1.37,260
2026-04-26T11:00,34.3,55,0.00,1007.7,38,1.97,243
2026-04-26T12:00,34.7,56,0.00,1007.2,45,2.52,256
2026-04-26T13:00,34.5,55,0.00,1006.2,39,3.11,264
2026-04-26T14:00,34.1,53,0.00,1005.0,16,3.57,276
2026-04-26T15:00,34.4,52,0.00,1004.7,27,2.66,282
2026-04-26T16:00,33.5,55,0.00,1004.2,27,3.11,275
2026-04-26T17:00,32.5,59,0.00,1003.7,8,3.51,266
2026-04-26T18:00,30.8,71,0.00,1004.1,10,2.55,250
2026-04-26T19:00,29.8,78,0.00,1005.1,6,2.42,232
2026-04-26T20:00,29.4,81,0.00,1005.7,2,2.50,237
2026-04-26T21:00,29.1,84,0.00,1006.4,6,1.89,217
2026-04-26T22:00,28.8,86,0.00,1007.0,5,2.07,188
2026-04-26T23:00,28.7,86,0.00,1007.0,11,2.47,187
2026-04-27T00:00,28.6,86,0.00,1006.5,30,2.48,199
2026-04-27T01:00,28.4,86,0.00,1006.2,27,2.33,205
2026-04-27T02:00,28.3,87,0.00,1005.9,28,1.55,213
2026-04-27T03:00,28.1,87,0.00,1005.5,13,1.61,175
2026-04-27T04:00,27.9,88,0.00,1005.3,7,2.71,155
2026-04-27T05:00,27.6,92,0.00,1005.3,34,2.89,157
2026-04-27T06:00,27.7,91,0.00,1006.2,33,2.15,158
2026-04-27T07:00,28.5,86,0.00,1006.7,34,2.55,160
2026-04-27T08:00,30.0,76,0.00,1007.3,25,2.96,176
2026-04-27T09:00,31.2,68,0.00,1007.8,15,3.04,189
2026-04-27T10:00,32.1,64,0.00,1008.0,8,3.43,199
2026-04-27T11:00,32.1,64,0.00,1007.4,4,4.33,202
2026-04-27T12:00,32.8,59,0.00,1006.9,1,4.33,214
2026-04-27T13:00,32.8,61,0.00,1006.2,2,4.38,225
2026-04-27T14:00,32.7,62,0.00,1005.1,1,4.00,229
2026-04-27T15:00,32.4,63,0.00,1004.9,1,2.92,232
2026-04-27T16:00,32.0,65,0.00,1004.2,12,3.30,256
2026-04-27T17:00,31.1,71,0.00,1003.7,64,3.80,268
2026-04-27T18:00,30.0,78,0.00,1004.2,1,1.99,282
2026-04-27T19:00,29.3,80,0.00,1004.6,0,2.41,283
2026-04-27T20:00,29.0,80,0.00,1005.2,0,1.75,272
2026-04-27T21:00,28.7,82,0.00,1005.8,0,1.39,255
2026-04-27T22:00,28.5,83,0.00,1006.0,0,1.32,259
2026-04-27T23:00,28.4,85,0.00,1005.5,0,1.08,202
2026-04-28T00:00,28.1,86,0.00,1005.1,5,0.85,183
2026-04-28T01:00,27.8,88,0.00,1005.2,10,0.97,168
2026-04-28T02:00,27.7,89,0.00,1005.2,7,1.18,168
2026-04-28T03:00,27.4,91,0.00,1005.2,5,0.76,169
2026-04-28T04:00,27.2,91,0.00,1005.6,6,0.96,152
2026-04-28T05:00,27.4,91,0.00,1005.6,5,1.60,166
2026-04-28T06:00,27.5,90,0.00,1006.1,18,1.66,151
2026-04-28T07:00,28.2,87,0.00,1006.9,24,1.89,148
2026-04-28T08:00,29.5,78,0.00,1007.4,14,1.75,156
2026-04-28T09:00,31.0,68,0.00,1007.9,5,1.75,180
2026-04-28T10:00,32.3,62,0.00,1007.8,2,2.27,202
2026-04-28T11:00,32.6,60,0.00,1007.7,4,3.01,212
2026-04-28T12:00,33.2,55,0.00,1007.1,2,3.32,226
2026-04-28T13:00,33.3,54,0.00,1006.3,2,3.57,239
2026-04-28T14:00,33.3,54,0.00,1005.6,2,3.87,250
2026-04-28T15:00,32.5,59,0.00,1004.9,0,3.99,258
2026-04-28T16:00,31.8,62,0.00,1004.6,1,3.80,257
2026-04-28T17:00,31.1,64,0.00,1004.2,3,3.18,254
2026-04-28T18:00,30.0,70,0.00,1004.4,2,2.94,260
2026-04-28T19:00,29.2,76,0.00,1005.0,2,2.96,265
2026-04-28T20:00,28.9,79,0.00,1005.7,0,2.55,269
2026-04-28T21:00,28.6,81,0.00,1006.4,0,1.83,281
2026-04-28T22:00,28.4,83,0.00,1006.8,2,1.13,311
2026-04-28T23:00,28.4,85,0.00,1006.8,6,0.53,311
2026-04-29T00:00,28.1,87,0.00,1006.1,21,0.20,270
2026-04-29T01:00,27.8,89,0.00,1005.6,27,0.21,256
2026-04-29T02:00,27.6,90,0.00,1005.5,31,0.22,207
2026-04-29T03:00,27.2,91,0.00,1005.4,96,0.18,146
2026-04-29T04:00,26.9,92,0.00,1005.5,19,0.54,124
2026-04-29T05:00,26.8,93,0.00,1005.5,1,1.10,114
2026-04-29T06:00,26.8,93,0.00,1006.1,2,1.36,107
2026-04-29T07:00,27.5,88,0.00,1006.8,2,1.25,119
2026-04-29T08:00,29.4,74,0.00,1007.7,0,1.36,152
2026-04-29T09:00,31.1,64,0.00,1008.1,0,2.25,180
2026-04-29T10:00,32.1,60,0.00,1008.1,0,3.02,196
2026-04-29T11:00,32.5,55,0.00,1007.9,1,3.70,203
2026-04-29T12:00,33.1,49,0.00,1007.4,0,4.29,208
2026-04-29T13:00,33.1,53,0.00,1006.8,0,4.70,215
2026-04-29T14:00,32.9,54,0.00,1006.1,0,4.71,227
2026-04-29T15:00,32.5,56,0.00,1005.7,0,4.30,239
2026-04-29T16:00,31.8,61,0.00,1005.3,1,4.00,244
2026-04-29T17:00,31.1,63,0.00,1004.7,0,3.44,244
2026-04-29T18:00,29.9,72,0.00,1005.0,0,3.02,251
2026-04-29T19:00,29.2,79,0.00,1005.4,0,2.69,252
2026-04-29T20:00,28.9,82,0.00,1006.3,2,2.61,258
2026-04-29T21:00,28.6,84,0.00,1006.7,32,2.58,261
2026-04-29T22:00,28.7,82,0.00,1007.2,39,2.20,269
2026-04-29T23:00,28.6,82,0.00,1007.1,27,1.35,266
2026-04-30T00:00,28.6,81,0.00,1007.0,20,0.76,238
2026-04-30T01:00,28.2,83,0.00,1006.6,16,0.95,183
2026-04-30T02:00,27.9,85,0.00,1006.4,4,1.66,164
2026-04-30T03:00,27.5,88,0.00,1006.0,6,2.02,157
2026-04-30T04:00,27.1,92,0.00,1006.3,18,2.33,152
2026-04-30T05:00,27.0,93,0.00,1006.2,30,1.79,157
2026-04-30T06:00,27.2,92,0.00,1006.9,26,1.72,163
2026-04-30T07:00,28.3,85,0.00,1007.6,31,2.11,173
2026-04-30T08:00,29.9,74,0.00,1008.5,16,2.22,194
2026-04-30T09:00,31.1,66,0.00,1009.3,27,2.71,205
2026-04-30T10:00,31.9,62,0.00,1009.4,18,3.30,202
2026-04-30T11:00,32.1,61,0.00,1009.2,4,3.60,209
2026-04-30T12:00,32.7,58,0.00,1008.9,1,3.63,218
2026-04-30T13:00,32.7,59,0.00,1008.1,4,3.82,225
2026-04-30T14:00,32.4,61,0.00,1007.2,2,4.11,229
2026-04-30T15:00,32.1,63,0.00,1006.6,5,4.08,230
2026-04-30T16:00,31.4,66,0.00,1006.3,5,4.08,229
2026-04-30T17:00,30.8,71,0.00,1006.4,3,3.96,223
2026-04-30T18:00,29.9,75,0.00,1006.5,9,3.29,224
2026-04-30T19:00,29.3,79,0.00,1006.7,10,3.01,224
2026-04-30T20:00,29.2,80,0.00,1007.3,18,2.76,222
2026-04-30T21:00,29.0,81,0.00,1007.8,23,2.62,220
2026-04-30T22:00,28.9,81,0.00,1008.3,21,2.55,220
2026-04-30T23:00,28.7,82,0.00,1008.0,37,2.71,210
2026-05-01T00:00,28.5,82,0.00,1007.5,45,2.64,207
2026-05-01T01:00,28.5,82,0.00,1007.2,43,2.59,205
2026-05-01T02:00,28.3,83,0.00,1007.1,22,2.73,206
2026-05-01T03:00,28.3,82,0.00,1007.0,19,2.50,206
2026-05-01T04:00,28.2,81,0.00,1007.0,18,2.39,206
2026-05-01T05:00,28.3,80,0.00,1007.1,22,2.79,189
2026-05-01T06:00,28.5,79,0.00,1007.6,27,3.15,190
2026-05-01T07:00,29.3,73,0.00,1008.3,26,3.79,198
2026-05-01T08:00,30.3,67,0.00,1009.0,50,4.25,210
2026-05-01T09:00,31.3,61,0.00,1009.8,31,4.34,215
2026-05-01T10:00,31.8,60,0.00,1009.9,44,4.50,217
2026-05-01T11:00,32.1,61,0.00,1009.6,15,4.46,217
2026-05-01T12:00,32.5,60,0.00,1009.2,18,4.64,222
2026-05-01T13:00,32.4,60,0.00,1008.7,14,4.74,222
2026-05-01T14:00,32.5,60,0.00,1007.5,17,4.65,231
2026-05-01T15:00,32.0,63,0.00,1006.9,20,4.66,232
2026-05-01T16:00,31.5,65,0.00,1006.1,4,4.42,236
2026-05-01T17:00,30.6,69,0.00,1006.5,15,4.53,229
2026-05-01T18:00,29.8,72,0.00,1006.6,25,4.42,232
2026-05-01T19:00,29.5,73,0.00,1007.0,36,4.28,226
2026-05-01T20:00,29.3,73,0.00,1007.3,30,3.79,222
2026-05-01T21:00,29.0,75,0.00,1007.5,27,3.15,222
2026-05-01T22:00,28.9,75,0.00,1008.1,38,2.90,234
